1482532466.543	#0	19181	18719	281	11	170	18443	18	362	0	200
1482532467.463	#1	3544	247	182	9	3106	13	18	362	0	200
1482532468.282	#2	518	200	178	9	131	13	18	362	0	200
1482532469.024	#3	667	183	209	7	268	12	18	362	0	200
1482532469.707	#4	971	571	231	31	138	104	18	362	0	200
1482532470.340	#5	480	190	163	8	119	14	18	362	0	200
1482532470.937	#6	486	155	163	7	161	13	18	362	0	200
1482532471.501	#7	871	273	266	17	315	26	18	362	0	200
1482532472.038	#8	1003	587	240	31	145	99	18	362	0	200
1482532472.550	#9	501	213	162	8	118	12	18	362	0	200
1482532473.042	#10	820	446	219	26	129	73	18	362	0	200
1482532473.515	#11	550	261	163	8	118	14	18	362	0	200
1482532473.973	#12	461	171	163	7	120	12	18	362	0	200
1482532474.413	#13	707	260	215	8	224	17	18	362	0	200
1482532474.841	#14	751	404	207	26	114	69	18	362	0	200
1482532475.257	#15	479	190	163	8	118	12	18	362	0	200
1482532475.662	#16	446	166	160	7	113	11	18	362	0	200
1482532476.056	#17	1316	599	326	84	307	72	18	362	0	200
1482532476.440	#18	823	443	223	27	130	76	18	362	0	200
1482532476.815	#19	492	178	163	8	143	15	18	362	0	200
1482532477.182	#20	1065	633	246	31	155	128	18	362	0	200
1482532477.541	#21	600	205	248	9	138	16	18	362	0	200
1482532477.892	#22	475	179	168	8	120	13	18	362	0	200
1482532478.237	#23	616	240	210	11	155	18	18	362	0	200
1482532478.575	#24	602	213	224	12	153	21	18	362	0	200
1482532478.907	#25	478	190	164	7	117	13	18	362	0	200
1482532479.232	#26	647	352	168	8	119	27	18	362	0	200
1482532479.554	#27	741	303	163	8	267	27	18	362	0	200
1482532479.869	#28	982	571	241	28	142	93	18	362	0	200
1482532480.178	#29	474	186	163	8	117	13	18	362	0	200
1482532480.484	#30	558	193	205	11	149	18	18	362	0	200
1482532480.784	#31	885	426	281	25	153	71	18	362	0	200
1482532481.080	#32	479	188	164	8	119	12	18	362	0	200
1482532481.372	#33	1040	548	286	38	168	101	18	362	0	200
1482532481.660	#34	723	378	204	26	115	67	18	362	0	200
1482532481.944	#35	638	195	279	12	152	17	18	362	0	200
1482532482.226	#36	800	451	196	11	142	17	18	362	0	200
1482532482.502	#37	669	232	270	13	154	51	18	362	0	200
1482532482.777	#38	1071	571	291	41	168	109	18	362	0	200
1482532483.045	#39	585	222	203	11	149	17	18	362	0	200
1482532483.312	#40	604	199	245	17	143	20	18	362	0	200
1482532483.576	#41	631	256	211	12	152	23	18	362	0	200
1482532483.838	#42	939	465	275	38	161	88	18	362	0	200
1482532484.097	#43	825	419	242	12	152	42	18	362	0	200
1482532484.351	#44	551	194	198	11	148	17	18	362	0	200
1482532484.603	#45	982	502	279	39	162	95	18	362	0	200
1482532484.852	#46	590	194	201	12	183	17	18	362	0	200
1482532485.101	#47	833	455	224	26	128	76	18	362	0	200
1482532485.345	#48	448	161	162	8	117	13	18	362	0	200
1482532485.588	#49	1019	508	279	34	198	90	18	362	0	200
1482532485.828	#50	491	203	162	8	118	13	18	362	0	200
1482532486.065	#51	550	185	241	8	116	13	18	362	0	200
1482532486.302	#52	444	164	159	8	113	11	18	362	0	200
1482532486.534	#53	452	165	162	8	117	14	18	362	0	200
1482532486.767	#54	685	390	169	8	118	14	18	362	0	200
1482532486.996	#55	756	440	188	8	120	62	18	362	0	200
1482532487.223	#56	547	261	161	7	118	13	18	362	0	200
1482532487.449	#57	809	251	263	18	277	26	18	362	0	200
1482532487.674	#58	1053	568	282	38	165	106	18	362	0	200
1482532487.894	#59	569	203	203	12	151	18	18	362	0	200
1482532488.116	#60	617	221	200	12	184	18	18	362	0	200
1482532488.333	#61	510	187	182	11	130	16	18	362	0	200
1482532488.550	#62	681	191	310	12	168	17	18	362	0	200
1482532488.765	#63	1092	516	310	36	230	96	18	362	0	200
1482532488.978	#64	1035	558	277	38	162	105	18	362	0	200
1482532489.190	#65	1010	549	269	36	156	96	18	362	0	200
1482532489.401	#66	818	441	221	27	129	76	18	362	0	200
1482532489.610	#67	604	283	193	8	120	35	18	362	0	200
1482532489.816	#68	528	240	165	7	116	12	18	362	0	200
1482532490.022	#69	467	182	161	7	117	11	18	362	0	200
1482532490.225	#70	492	211	159	8	114	14	18	362	0	200
1482532490.429	#71	445	159	162	7	117	12	18	362	0	200
1482532490.632	#72	621	298	198	8	117	38	18	362	0	200
1482532490.831	#73	473	165	160	8	140	14	18	362	0	200
1482532491.030	#74	978	571	235	30	142	98	18	362	0	200
1482532491.228	#75	445	161	159	8	117	14	18	362	0	200
1482532491.425	#76	444	163	160	7	114	12	18	362	0	200
1482532491.621	#77	772	403	219	25	125	70	18	362	0	200
1482532491.815	#78	565	277	162	8	118	14	18	362	0	200
1482532492.008	#79	877	492	223	28	134	81	18	362	0	200
1482532492.200	#80	570	205	201	11	153	21	18	362	0	200
1482532492.389	#81	869	347	245	12	265	47	18	362	0	200
1482532492.578	#82	727	326	197	8	196	36	18	362	0	200
1482532492.766	#83	477	187	165	8	117	14	18	362	0	200
1482532492.953	#84	546	256	166	7	117	14	18	362	0	200
1482532493.139	#85	473	187	162	7	117	12	18	362	0	200
1482532493.325	#86	783	432	224	8	119	60	18	362	0	200
