1483752043.612	/rooms	35354	34012	85	849	408	32402	20	173	71	0
1483752043.615	/rooms/9	33094	31423	128	1399	144	32811	20	173	71	0
1483752043.645	/rooms/8	2510	868	65	1392	185	2019	20	173	71	0
1483752043.646	/rooms	2351	1151	70	982	148	2047	20	173	71	0
1483752043.646	/rooms/9	2493	1146	47	1105	195	2177	20	173	71	0
1483752043.646	/rooms/8	2616	1125	44	1277	170	2348	20	173	71	0
1483752043.646	/rooms/desired/7	2718	1121	43	1418	136	2492	20	173	71	0
1483752043.646	/rooms/desired/7	3298	697	521	1896	184	2509	20	173	71	0
1483752043.646	/rooms	3103	2684	81	211	127	2847	20	173	71	0
1483752043.652	/rooms/9	524	138	110	8	268	13	20	173	71	0
1483752043.657	/rooms/8	495	159	90	6	240	9	20	173	71	0
1483752043.661	/rooms/desired/7	544	168	103	8	265	11	20	173	71	0
1483752043.666	/rooms	481	152	88	6	235	9	20	173	71	0
1483752043.673	/rooms/9	668	223	127	10	308	14	20	173	71	0
1483752043.677	/rooms/8	4725	173	124	9	4419	14	20	173	71	0
1483752043.681	/rooms/desired/7	454	115	98	9	232	14	20	173	71	0
1483752043.691	/rooms	819	264	116	92	347	170	20	173	71	0
1483752043.691	/rooms/9	845	205	74	393	173	525	20	173	71	0
1483752043.697	/rooms/8	713	208	135	9	361	15	20	173	71	0
1483752043.702	/rooms/desired/7	557	166	101	7	283	11	20	173	71	0
1483752043.707	/rooms	1114	449	205	31	429	74	20	173	71	0
1483752043.711	/rooms/9	608	209	109	7	283	14	20	173	71	0
1483752043.717	/rooms/8	520	173	92	7	248	10	20	173	71	0
1483752043.722	/rooms/desired/7	708	273	121	9	305	16	20	173	71	0
1483752043.731	/rooms	457	3	136	10	308	7	20	173	71	0
1483752043.731	/rooms/9	1396	955	172	36	233	112	20	173	71	0
1483752043.737	/rooms/8	975	431	182	32	330	75	20	173	71	0
1483752043.741	/rooms/desired/7	680	198	169	9	304	14	20	173	71	0
1483752043.747	/rooms	916	352	182	68	314	104	20	173	71	0
1483752043.753	/rooms/9	706	185	121	9	391	14	20	173	71	0
1483752043.756	/rooms/8	1077	410	137	10	520	17	20	173	71	0
1483752043.762	/rooms/desired/7	1464	427	207	23	807	63	20	173	71	0
1483752043.766	/rooms	1050	348	136	10	556	18	20	173	71	0
1483752043.772	/rooms/9	994	433	197	16	348	52	20	173	71	0
1483752043.777	/rooms/8	780	225	178	9	368	14	20	173	71	0
1483752043.782	/rooms/desired/7	858	236	126	9	487	14	20	173	71	0
1483752043.788	/rooms	1049	435	204	33	377	73	20	173	71	0
1483752043.793	/rooms/9	833	355	157	9	312	28	20	173	71	0
1483752043.796	/rooms/8	733	265	130	9	329	16	20	173	71	0
1483752043.805	/rooms/desired/7	1018	477	177	11	353	41	20	173	71	0
1483752043.808	/rooms	5497	760	269	41	4427	134	20	173	71	0
1483752043.814	/rooms/9	698	182	98	7	411	13	20	173	71	0
1483752043.817	/rooms/8	843	249	134	10	450	16	20	173	71	0
1483752043.822	/rooms/desired/7	896	359	131	9	397	17	20	173	71	0
1483752043.830	/rooms	4796	4256	129	94	317	322	20	173	71	0
1483752043.834	/rooms/9	1020	347	75	366	232	513	20	173	71	0
1483752043.838	/rooms/8	709	270	147	11	281	16	20	173	71	0
1483752043.841	/rooms/desired/7	797	295	208	10	284	15	20	173	71	0
1483752043.847	/rooms	835	250	155	11	419	19	20	173	71	0
1483752043.852	/rooms/9	1671	242	719	11	699	16	20	173	71	0
1483752043.857	/rooms/8	1707	527	215	33	932	86	20	173	71	0
1483752043.862	/rooms/desired/7	1351	484	345	39	483	20	20	173	71	0
